0.001 -0.001 1
1.001 -1.03135 0.496531
2.001 -0.842463 -1.03659
3.001 0.484608 -1.18492
4.001 2.24084 -0.0612513
5.001 0.287941 1.08674
6.001 -0.708682 0.835822
7.001 -1.94753 -0.537241
8.001 0.1235 -1.15635
9.001 0.843545 -0.617535
10.001 2.1031 0.547509
11.001 -0.153377 1.49972
12.001 -0.972463 0.857928
13.001 -2.06758 -0.61551
14.001 0.209252 -1.19782
15.001 0.72677 -0.66822
16.001 0.801359 0.117228
17.001 0.414872 0.792211
18.001 -0.481906 0.766245
19.001 -0.646754 -0.424784
20.001 0.103858 -0.670452
21.001 0.628678 -0.266119
22.001 0.669153 0.412597
23.001 0.361172 0.964691
24.001 -0.825818 0.855652
25.001 -1.31649 -0.734195
26.001 -0.598594 -1.72831
27.001 2.07769 -1.39119
28.001 0.998183 0.0553784
29.001 0.704476 0.93184
30.001 -0.291686 1.21371
31.001 -1.14461 -0.0936401
32.001 -0.397657 -0.8267
33.001 0.545026 -0.796364
34.001 2.00878 0.523028
35.001 0.328037 1.57527
36.001 -1.75211 1.035
37.001 -0.789157 -0.401098
38.001 -0.0277108 -0.82021
39.001 0.862168 -0.421094
40.001 0.903967 1.07552
41.001 -0.492438 1.25723
42.001 -2.05787 0.116853
43.001 -0.450121 -1.154
44.001 0.725191 -0.984092
45.001 1.11046 0.478263
46.001 -0.114029 0.882181
47.001 -0.692625 0.438406
48.001 -0.961337 -0.392356
49.001 -0.82997 -1.84757
50.001 0.941428 -1.64345
51.001 1.6227 -0.391016
52.001 0.687168 1.10903
53.001 -0.527275 1.08543
54.001 -1.84631 0.160558
55.001 -0.0340781 -0.799509
56.001 0.423839 -0.548805
57.001 0.434501 -0.0978968
58.001 0.256412 0.259623
59.001 -0.0653951 0.367961
60.001 -0.573692 0.0664257
61.001 -2.15132 -0.977483
62.001 -0.0179268 -2.09509
63.001 1.95296 -0.950666
64.001 1.0918 0.404375
65.001 0.390929 1.23315
66.001 -1.09012 0.959484
67.001 -0.525373 -0.299601
68.001 0.0330412 -0.538389
69.001 0.537782 -0.241579
70.001 0.764932 0.436848
71.001 0.674904 1.19093
72.001 -0.403803 1.46529
73.001 -1.09801 0.0533021
74.001 -0.842756 -0.907713
75.001 -0.110271 -1.47443
76.001 1.71916 -0.432129
77.001 0.883729 0.687638
78.001 0.213467 1.30364
79.001 -2.46376 0.655329
80.001 -0.804504 -0.680396
81.001 -0.00169053 -1.13251
82.001 2.15292 -0.354301
83.001 0.70534 1.00531
84.001 -0.464697 1.17084
85.001 -1.45175 -0.231424
86.001 -0.315579 -1.05291
87.001 0.842171 -0.812936
88.001 1.05184 0.718124
89.001 -0.159457 1.14495
90.001 -1.43702 0.4039
91.001 -0.599332 -1.04979
92.001 0.581198 -1.0297
93.001 2.31838 0.244438
94.001 0.0830568 1.10819
95.001 -0.799275 0.7073
96.001 -2.1098 -0.683538
97.001 0.196495 -1.31089
98.001 0.984748 -0.665824
99.001 1.31349 0.882515
100.001 -0.34595 1.19784
101.001 -0.874097 0.538968
102.001 -2.55806 -0.650206
103.001 0.276128 -1.39917
104.001 0.788869 -0.784996
105.001 0.764104 0.0150318
106.001 0.346905 0.613219
107.001 -0.354001 0.614318
108.001 -1.46336 -0.519427
109.001 0.0713452 -1.02159
110.001 0.853248 -0.497429
111.001 1.06565 0.473791
112.001 1.82826 1.99221
113.001 -0.959394 2.22187
114.001 -1.41199 0.617877
115.001 -0.669319 -0.415039
116.001 0.118964 -0.664355
117.001 0.603453 -0.29115
118.001 1.33151 0.938702
119.001 -0.400653 1.19966
120.001 -0.817204 0.510054
121.001 -0.742719 -0.289384
